Time and date,GPU temperature,GPU usage,Memory usage,Power percent,RAM usage,Framerate
15-01-2025 20:05:20,76,98,4802.316,82,17294,216.2
15-01-2025 20:05:21,76,95,4802.316,75,17298,208.8
15-01-2025 20:05:22,76,97,4802.441,77,17293,213.2
15-01-2025 20:05:23,76,98,4802.441,80,17298,227.8
15-01-2025 20:05:24,76,98,4802.441,79,17295,227.1
15-01-2025 20:05:25,76,95,4802.441,77,17296,219.6
15-01-2025 20:05:26,76,95,4802.441,79,17293,211.9
15-01-2025 20:05:27,76,98,4802.316,79,17295,220.7
15-01-2025 20:05:28,76,98,4802.316,78,17293,223.1
15-01-2025 20:05:29,76,97,4802.441,78,17295,216.7
15-01-2025 20:05:30,76,98,4802.441,80,17292,219.4
15-01-2025 20:05:31,76,98,4802.441,79,17294,215.6
15-01-2025 20:05:32,76,98,4802.441,78,17290,212.9
15-01-2025 20:05:33,76,98,4802.441,81,17292,209.9
15-01-2025 20:05:34,76,98,4802.441,77,17289,208.5
15-01-2025 20:05:35,76,98,4802.566,80,17290,201.7
15-01-2025 20:05:36,76,98,4802.441,81,17307,211.3
15-01-2025 20:05:37,76,98,4802.441,78,17307,224.7
15-01-2025 20:05:38,76,98,4802.441,79,17308,222.5
15-01-2025 20:05:39,76,94,4802.129,79,17307,201.7
15-01-2025 20:05:40,76,98,4802.254,77,17305,199.5
15-01-2025 20:05:41,76,98,4801.441,77,17306,213.6
15-01-2025 20:05:42,76,98,4801.316,78,17308,218.8
15-01-2025 20:05:43,76,99,4801.316,77,17339,214.4
15-01-2025 20:05:44,76,98,4801.316,79,17343,209.9
15-01-2025 20:05:45,76,98,4801.316,79,17338,215.7
15-01-2025 20:05:46,76,98,4801.395,79,17338,224.9
15-01-2025 20:05:47,76,98,4801.52,79,17349,216
15-01-2025 20:05:48,76,98,4801.52,76,17347,210.6
15-01-2025 20:05:49,76,97,4801.52,80,17341,211.2
15-01-2025 20:05:50,76,98,4801.52,79,17343,217.8
15-01-2025 20:05:51,76,98,4801.52,80,17341,216.4
15-01-2025 20:05:52,76,98,4801.395,79,17345,218.9
15-01-2025 20:05:53,76,98,4801.395,80,17340,227.2
15-01-2025 20:05:54,76,98,4801.52,79,17339,225.4
15-01-2025 20:05:55,76,98,4801.52,80,17339,222.8
15-01-2025 20:05:56,76,96,4801.441,76,17340,222.2
15-01-2025 20:05:57,76,93,4801.379,81,17338,218.7
15-01-2025 20:05:58,76,94,4801.504,78,17340,217.7
15-01-2025 20:05:59,76,98,4801.504,79,17360,224.9
15-01-2025 20:06:00,76,98,4801.754,81,17360,226.9
15-01-2025 20:06:01,76,98,4801.879,79,17361,221.8
15-01-2025 20:06:02,77,98,4801.879,80,17368,215.6
15-01-2025 20:06:03,77,98,4801.879,81,17366,217.1
15-01-2025 20:06:04,76,98,4802.004,80,17367,221.7
15-01-2025 20:06:05,76,97,4802.004,75,17366,214
15-01-2025 20:06:06,76,98,4802.191,80,17353,214.1
15-01-2025 20:06:07,76,94,4802.191,74,17304,206.2
15-01-2025 20:06:08,77,98,4802.191,83,17302,224
15-01-2025 20:06:09,77,99,4802.504,81,17303,218.9
15-01-2025 20:06:10,77,98,4801.504,81,17306,219.6
15-01-2025 20:06:11,76,97,4801.504,77,17299,217.4
15-01-2025 20:06:12,76,86,4801.504,67,17302,211.8
15-01-2025 20:06:13,76,86,4801.504,78,17298,213.9
15-01-2025 20:06:14,76,96,4801.504,75,17235,220.1
15-01-2025 20:06:15,76,98,4801.379,79,17241,234.7
15-01-2025 20:06:16,76,94,4801.629,71,17226,229.7
15-01-2025 20:06:17,76,97,4801.691,74,17224,227.1
15-01-2025 20:06:18,76,98,4801.566,74,17224,228.3
15-01-2025 20:06:19,76,98,4801.73,83,17223,227.2
15-01-2025 20:06:20,76,98,4801.855,82,17223,245.8
15-01-2025 20:06:21,71,0,4803.23,41,17200,244.3
15-01-2025 20:06:22,71,14,3166.875,45,17178,167.1
15-01-2025 20:06:23,69,3,3209.605,41,17257,354.6
15-01-2025 20:06:24,69,7,3373.949,41,17274,12.7
15-01-2025 20:06:25,69,12,3550.785,41,17306,38.8
15-01-2025 20:06:26,69,23,4059.59,44,17445,15.8
15-01-2025 20:06:27,69,15,4161.059,44,17427,39.4
15-01-2025 20:06:28,68,4,4212.09,40,17441,42.4
15-01-2025 20:06:29,68,4,4212.09,40,17440,44
15-01-2025 20:06:30,68,3,4216.465,40,17442,42.7
15-01-2025 20:06:31,67,4,4216.465,41,17444,43.6
15-01-2025 20:06:32,67,3,4216.465,40,17410,43.9
15-01-2025 20:06:33,67,3,4216.465,40,17399,44.3
15-01-2025 20:06:34,67,3,4216.465,41,17388,44.2
15-01-2025 20:06:35,67,5,4303.527,41,17399,42.7
15-01-2025 20:06:36,71,98,4332.172,75,17445,120.2
15-01-2025 20:06:37,72,98,4657.91,75,17496,226.6
15-01-2025 20:06:38,73,98,4774.273,78,17505,236.2
15-01-2025 20:06:39,73,98,4774.398,78,17501,229.6
15-01-2025 20:06:40,73,98,4774.398,76,17498,221.7
15-01-2025 20:06:41,73,98,4774.398,77,17495,227.5
15-01-2025 20:06:42,73,98,4774.398,77,17492,244.4
15-01-2025 20:06:43,73,98,4774.398,77,17527,242.3
15-01-2025 20:06:44,73,98,4774.398,76,17516,242.6
15-01-2025 20:06:45,73,97,4774.398,78,17527,239.8
15-01-2025 20:06:46,73,98,4774.398,77,17520,233
15-01-2025 20:06:47,73,98,4774.398,78,17523,246.9
15-01-2025 20:06:48,73,98,4774.398,75,17527,257.7
15-01-2025 20:06:49,73,98,4774.398,77,17529,260.4
15-01-2025 20:06:50,73,98,4774.273,75,17546,238
15-01-2025 20:06:51,73,98,4774.398,76,17545,251.2
15-01-2025 20:06:52,73,98,4774.398,77,17545,248.8
15-01-2025 20:06:53,73,98,4779.844,77,17551,247.5
15-01-2025 20:06:54,73,98,4780.781,76,17538,243.5
15-01-2025 20:06:55,73,97,4780.656,71,17540,244.3
15-01-2025 20:06:56,74,98,4780.781,78,17541,243.1
15-01-2025 20:06:57,74,98,4780.781,77,17540,248.9
15-01-2025 20:06:58,74,98,4780.781,77,17533,246.5
15-01-2025 20:06:59,74,98,4780.781,77,17530,240.5
15-01-2025 20:07:00,74,98,4780.781,76,17533,247.1
15-01-2025 20:07:01,74,98,4780.781,78,17534,253.1
15-01-2025 20:07:02,74,98,4780.844,79,17538,242.3
15-01-2025 20:07:03,74,97,4780.844,78,17541,246.9
15-01-2025 20:07:04,74,98,4780.844,77,17523,249.8
15-01-2025 20:07:05,74,98,4785.82,78,17543,240.8
15-01-2025 20:07:06,74,98,4785.82,77,17530,217.7
15-01-2025 20:07:07,74,98,4785.945,79,17532,229.6
15-01-2025 20:07:08,74,98,4785.945,80,17527,226.3
15-01-2025 20:07:09,74,98,4785.32,78,17504,213.9
15-01-2025 20:07:10,75,98,4785.195,79,17510,221.1
15-01-2025 20:07:11,74,98,4786,79,17516,223.6
15-01-2025 20:07:12,74,98,4786,79,17517,215.8
15-01-2025 20:07:13,74,98,4786,79,17509,218.3
15-01-2025 20:07:14,75,98,4786,78,17531,227.6
15-01-2025 20:07:15,74,98,4786,78,17529,222.6
15-01-2025 20:07:16,75,98,4786,78,17531,220.8
15-01-2025 20:07:17,75,98,4786,77,17528,228.5
15-01-2025 20:07:18,75,98,4786,81,17511,219
15-01-2025 20:07:19,75,98,4786,79,17510,218.9
15-01-2025 20:07:20,75,98,4786,79,17513,220.9
15-01-2025 20:07:21,75,99,4785.875,81,17515,212.8
15-01-2025 20:07:22,75,99,4786,80,17510,209.9
15-01-2025 20:07:23,75,98,4786,81,17512,213.5
15-01-2025 20:07:24,75,98,4786,81,17512,223.1
15-01-2025 20:07:25,75,98,4785.875,80,17514,221.1
15-01-2025 20:07:26,75,98,4785.875,81,17515,217.6
15-01-2025 20:07:27,75,98,4785.875,79,17515,224
15-01-2025 20:07:28,75,98,4785.875,79,17518,219.5
15-01-2025 20:07:29,75,98,4785.875,78,17517,223.1
15-01-2025 20:07:30,76,98,4785.875,82,17519,226.2
15-01-2025 20:07:31,75,96,4786,81,17515,235
15-01-2025 20:07:32,75,98,4787.801,77,17508,223
15-01-2025 20:07:33,75,96,4788.738,76,17510,237.6
15-01-2025 20:07:34,75,97,4788.613,76,17512,246.9
15-01-2025 20:07:35,75,98,4788.738,79,17506,232
15-01-2025 20:07:36,75,98,4788.738,79,17523,231.4
15-01-2025 20:07:37,75,98,4788.613,79,17527,229.3
15-01-2025 20:07:38,75,98,4788.613,79,17527,226.1
15-01-2025 20:07:39,75,98,4788.738,77,17523,233.8
15-01-2025 20:07:40,75,98,4788.738,77,17524,243.8
15-01-2025 20:07:41,75,98,4788.738,76,17522,241.4
15-01-2025 20:07:42,75,98,4788.738,76,17518,256
15-01-2025 20:07:43,75,98,4788.738,77,17528,240.2
15-01-2025 20:07:44,75,98,4788.738,77,17527,243.2
15-01-2025 20:07:45,75,98,4788.738,77,17528,252.3
15-01-2025 20:07:46,75,98,4788.738,77,17529,239.9
15-01-2025 20:07:47,75,98,4788.738,77,17527,232.2
15-01-2025 20:07:48,75,98,4788.613,78,17526,239.1
15-01-2025 20:07:49,75,98,4788.738,78,17524,245.1
15-01-2025 20:07:50,76,98,4788.738,76,17527,239.9
15-01-2025 20:07:51,76,98,4788.738,78,17526,238.9
15-01-2025 20:07:52,76,98,4788.738,79,17528,248.8
15-01-2025 20:07:53,76,98,4789.102,78,17528,238.9
15-01-2025 20:07:54,76,98,4789.57,80,17530,225.4
15-01-2025 20:07:55,76,98,4789.57,76,17527,238
15-01-2025 20:07:56,75,98,4789.57,77,17525,234.2
15-01-2025 20:07:57,75,98,4789.57,76,17529,242
15-01-2025 20:07:58,76,98,4789.445,78,17528,227.9
15-01-2025 20:07:59,76,98,4789.57,75,17526,227.7
15-01-2025 20:08:00,75,98,4789.57,67,17528,241.3
15-01-2025 20:08:01,75,98,4789.57,75,17530,248
15-01-2025 20:08:02,75,98,4789.445,75,17530,261.7
15-01-2025 20:08:03,75,98,4789.445,74,17524,236.5
15-01-2025 20:08:04,75,98,4789.445,76,17523,239
15-01-2025 20:08:05,75,98,4789.57,77,17522,249.3
15-01-2025 20:08:06,76,94,4789.57,78,17504,235.9
15-01-2025 20:08:07,75,98,4789.445,75,17511,230.1
15-01-2025 20:08:08,76,99,4789.57,61,17502,212.7
15-01-2025 20:08:09,76,98,4789.57,79,17502,206.4
15-01-2025 20:08:10,76,98,4789.57,78,17498,214
15-01-2025 20:08:11,76,94,4789.445,80,17501,205.7
15-01-2025 20:08:12,76,98,4789.57,81,17501,212.4
15-01-2025 20:08:13,76,98,4789.57,78,17502,225.9
15-01-2025 20:08:14,76,98,4789.07,79,17539,227.6
15-01-2025 20:08:15,76,98,4789.195,80,17539,230.7
15-01-2025 20:08:16,76,98,4777.906,78,17539,231.9
15-01-2025 20:08:17,76,98,4777.781,77,17540,227.9
15-01-2025 20:08:18,76,98,4777.906,77,17539,215.9
15-01-2025 20:08:19,76,98,4777.906,77,17546,222.7
15-01-2025 20:08:20,76,98,4777.906,76,17548,226.7
15-01-2025 20:08:21,76,98,4777.984,79,17565,217.6
15-01-2025 20:08:22,76,99,4779.109,77,17515,190.5
15-01-2025 20:08:23,76,99,4779.109,76,17505,186.1
15-01-2025 20:08:24,76,98,4778.984,78,17511,182.9
15-01-2025 20:08:25,76,99,4779.109,77,17512,203.9
15-01-2025 20:08:26,76,99,4779.547,78,17524,174.5
15-01-2025 20:08:27,76,99,4779.547,77,17525,169.9
15-01-2025 20:08:28,76,99,4779.547,78,17534,173
15-01-2025 20:08:29,77,99,4779.547,81,17523,168.9
15-01-2025 20:08:30,77,99,4779.422,79,17526,159.9
15-01-2025 20:08:31,77,99,4779.547,83,17511,152.8
15-01-2025 20:08:32,77,99,4779.547,82,17496,161.6
15-01-2025 20:08:33,77,99,4779.547,80,17478,195.6
15-01-2025 20:08:34,77,98,4779.547,81,17485,202.2
15-01-2025 20:08:35,77,98,4779.547,79,17483,203.1
15-01-2025 20:08:36,76,98,4779.797,79,17509,197.1
15-01-2025 20:08:37,76,99,4779.672,80,17503,205.3
15-01-2025 20:08:38,76,98,4779.797,78,17507,219.2
15-01-2025 20:08:39,77,98,4779.797,79,17518,210.8
15-01-2025 20:08:40,77,99,4779.797,80,17517,206.7
15-01-2025 20:08:41,77,99,4779.922,80,17516,203.3
15-01-2025 20:08:42,77,98,4779.922,80,17518,200
15-01-2025 20:08:43,77,99,4779.922,81,17516,198
15-01-2025 20:08:44,77,99,4780.734,83,17525,188.7
15-01-2025 20:08:45,77,99,4780.859,80,17521,191
15-01-2025 20:08:46,77,98,4775.672,79,17517,200.8
15-01-2025 20:08:47,77,99,4775.672,81,17520,201.2
15-01-2025 20:08:48,77,99,4775.109,80,17516,197.5
15-01-2025 20:08:49,77,99,4775.109,82,17518,192.8
15-01-2025 20:08:50,77,98,4775.109,81,17517,193.3
15-01-2025 20:08:51,77,99,4775.109,82,17516,193.6
15-01-2025 20:08:52,77,99,4775.109,80,17514,201.1
15-01-2025 20:08:53,77,99,4775.109,80,17518,203.3
15-01-2025 20:08:54,77,99,4775.109,81,17512,195.2
15-01-2025 20:08:55,77,99,4775.191,79,17517,203
15-01-2025 20:08:56,77,98,4775.359,79,17517,218.6
15-01-2025 20:08:57,77,98,4775.359,82,17519,228.5
15-01-2025 20:08:58,77,98,4775.359,81,17518,223.9
15-01-2025 20:08:59,77,98,4775.359,79,17510,230.1
15-01-2025 20:09:00,77,98,4775.359,77,17509,234.3
15-01-2025 20:09:01,77,98,4775.359,79,17511,224.9
15-01-2025 20:09:02,77,98,4775.359,79,17507,225.5
15-01-2025 20:09:03,77,98,4775.359,79,17507,230.1
15-01-2025 20:09:04,77,99,4775.359,78,17505,224.9
15-01-2025 20:09:05,77,98,4775.359,79,17540,224.2
15-01-2025 20:09:06,77,98,4776.531,80,17526,232.4
15-01-2025 20:09:07,77,98,4776.531,80,17530,241.2
15-01-2025 20:09:08,77,98,4776.531,80,17535,227.1
15-01-2025 20:09:09,77,98,4776.578,79,17494,222.7
15-01-2025 20:09:10,77,98,4776.703,80,17496,225.7
15-01-2025 20:09:11,77,98,4776.703,78,17504,237.7
15-01-2025 20:09:12,77,98,4776.703,79,17506,233.9
15-01-2025 20:09:13,77,98,4776.703,80,17494,242.7
15-01-2025 20:09:14,77,98,4776.703,80,17494,245.6
15-01-2025 20:09:15,77,98,4776.703,80,17496,233.9
15-01-2025 20:09:16,77,98,4776.703,78,17496,236.4
15-01-2025 20:09:17,77,98,4776.766,80,17489,217.9
15-01-2025 20:09:18,76,96,4776.766,77,17495,220
15-01-2025 20:09:19,76,93,4776.766,73,17499,213.9
15-01-2025 20:09:20,76,96,4776.766,74,17498,217.8
15-01-2025 20:09:21,77,97,4777.141,78,17497,217.5
15-01-2025 20:09:22,77,97,4777.141,78,17500,222.1
15-01-2025 20:09:23,77,98,4777.141,80,17504,221.1
15-01-2025 20:09:24,77,98,4777.266,80,17510,224.1
15-01-2025 20:09:25,76,98,4777.266,78,17504,232.6
15-01-2025 20:09:26,76,96,4778.203,78,17515,227.9
15-01-2025 20:09:27,77,98,4778.203,78,17502,233.3
15-01-2025 20:09:28,77,98,4779.141,79,17508,228.1
15-01-2025 20:09:29,77,98,4779.141,79,17505,225.2
15-01-2025 20:09:30,76,93,4779.266,76,17523,214.1
15-01-2025 20:09:31,77,97,4779.266,80,17505,219.8
15-01-2025 20:09:32,76,93,4779.266,77,17511,208
15-01-2025 20:09:33,76,87,4779.141,71,17501,186.7
15-01-2025 20:09:34,77,90,4779.266,78,17515,190.7
15-01-2025 20:09:35,77,94,4779.391,75,17507,183.9
15-01-2025 20:09:36,76,92,4779.391,78,17532,186.4
15-01-2025 20:09:37,77,92,4782.316,81,17531,188.3
15-01-2025 20:09:38,77,97,4782.316,80,17545,186.6
15-01-2025 20:09:39,77,99,4782.441,79,17537,195.2
15-01-2025 20:09:40,77,98,4782.441,79,17537,211.4
15-01-2025 20:09:41,77,96,4782.441,78,17539,216.9
15-01-2025 20:09:42,76,91,4782.441,72,17541,218.7
15-01-2025 20:09:43,77,98,4782.441,80,17539,219.9
15-01-2025 20:09:44,77,98,4782.441,79,17543,225.8
15-01-2025 20:09:45,77,99,4782.441,72,17543,221.9
15-01-2025 20:09:46,77,98,4782.441,78,17541,229.9
15-01-2025 20:09:47,77,98,4782.441,77,17541,235.2
15-01-2025 20:09:48,77,98,4782.441,79,17541,242.4
15-01-2025 20:09:49,77,98,4782.441,78,17541,233.9
15-01-2025 20:09:50,77,98,4782.441,79,17542,230.5
15-01-2025 20:09:51,77,98,4782.441,80,17536,227
15-01-2025 20:09:52,77,93,4782.441,79,17534,226.4
15-01-2025 20:09:53,77,98,4782.441,78,17539,234.5
15-01-2025 20:09:54,77,98,4782.441,79,17545,235.1
15-01-2025 20:09:55,77,98,4782.441,79,17534,222.9
15-01-2025 20:09:56,77,97,4782.441,80,17537,228.1
15-01-2025 20:09:57,77,98,4782.441,78,17536,239.2
15-01-2025 20:09:58,77,98,4782.441,80,17544,231.8
15-01-2025 20:09:59,77,98,4782.441,75,17539,230.4
15-01-2025 20:10:00,77,98,4782.441,78,17545,233.4
15-01-2025 20:10:01,77,98,4782.441,78,17540,234.6
15-01-2025 20:10:02,77,93,4782.441,81,17539,232.9
15-01-2025 20:10:03,77,98,4782.441,80,17540,249.1
15-01-2025 20:10:04,77,98,4782.441,81,17539,243.8
15-01-2025 20:10:05,77,98,4782.441,79,17543,239.2
15-01-2025 20:10:06,77,98,4782.441,80,17522,243.6
15-01-2025 20:10:07,77,98,4782.441,80,17515,250.7
15-01-2025 20:10:08,77,98,4782.441,80,17522,246.5
15-01-2025 20:10:09,77,98,4782.441,78,17514,245
15-01-2025 20:10:10,77,98,4782.441,78,17517,246.3
15-01-2025 20:10:11,77,98,4782.441,80,17510,245.7
15-01-2025 20:10:12,77,97,4782.441,80,17513,235.9
15-01-2025 20:10:13,77,98,4782.441,76,17526,238.7
15-01-2025 20:10:14,77,98,4782.441,80,17526,246.5
15-01-2025 20:10:15,77,96,4784.031,81,17522,246.4
15-01-2025 20:10:16,77,98,4784.031,79,17559,244.6
15-01-2025 20:10:17,77,98,4784.031,78,17556,235.9
15-01-2025 20:10:18,77,98,4784.031,80,17557,218.9
15-01-2025 20:10:19,77,98,4784.945,80,17558,219.1
15-01-2025 20:10:20,77,98,4784.945,80,17555,228.3
15-01-2025 20:10:21,77,98,4786.617,81,17562,228
15-01-2025 20:10:22,77,98,4786.617,82,17569,225.8
15-01-2025 20:10:23,77,98,4786.992,80,17561,229.7
15-01-2025 20:10:24,77,98,4786.992,79,17563,240.7
15-01-2025 20:10:25,77,98,4786.992,82,17564,224.4
15-01-2025 20:10:26,77,98,4786.867,79,17557,224.1
15-01-2025 20:10:27,77,98,4786.867,70,17559,227.2
15-01-2025 20:10:28,77,98,4786.867,79,17548,228.2
15-01-2025 20:10:29,77,98,4786.867,77,17561,224.1
15-01-2025 20:10:30,77,98,4786.867,77,17555,227.5
15-01-2025 20:10:31,77,98,4789.086,72,17554,209.9
15-01-2025 20:10:32,77,98,4789.086,78,17554,220.4
15-01-2025 20:10:33,77,98,4788.961,78,17553,225.9
15-01-2025 20:10:34,76,97,4788.961,74,17553,217.6
15-01-2025 20:10:35,77,98,4788.961,68,17549,225.3
15-01-2025 20:10:36,77,97,4789.086,77,17574,226.3
15-01-2025 20:10:37,77,98,4789.211,76,17581,239.9
15-01-2025 20:10:38,76,98,4789.211,75,17580,249.3
15-01-2025 20:10:39,77,97,4774.211,75,17577,246.5
15-01-2025 20:10:40,77,98,4774.086,77,17592,240.8
15-01-2025 20:10:41,77,98,4762.773,78,17587,236.9
15-01-2025 20:10:42,77,98,4762.773,77,17587,237
15-01-2025 20:10:43,77,98,4762.648,77,17588,230.8
15-01-2025 20:10:44,77,98,4762.648,78,17587,226.7
15-01-2025 20:10:45,77,98,4762.773,74,17585,217.7
15-01-2025 20:10:46,77,98,4762.773,79,17579,225.4
15-01-2025 20:10:47,77,99,4762.852,79,17578,226.5
15-01-2025 20:10:48,77,98,4762.852,79,17575,223.5
15-01-2025 20:10:49,77,98,4762.852,78,17565,229.6
15-01-2025 20:10:50,77,98,4762.852,79,17563,232.1
15-01-2025 20:10:51,77,97,4764.219,75,17560,220.2
15-01-2025 20:10:52,77,98,4764.219,78,17563,224.2
15-01-2025 20:10:53,77,98,4764.219,77,17563,237.6
15-01-2025 20:10:54,77,97,4764.219,74,17568,235.2
15-01-2025 20:10:55,77,98,4764.219,76,17565,256.8
15-01-2025 20:10:56,77,98,4764.219,78,17582,236.7
15-01-2025 20:10:57,77,98,4764.094,76,17568,241.6
15-01-2025 20:10:58,77,98,4764.344,77,17578,252
15-01-2025 20:10:59,77,98,4764.344,76,17571,236.5
15-01-2025 20:11:00,77,98,4764.344,76,17572,237.5
15-01-2025 20:11:01,77,98,4764.219,76,17578,252.1
15-01-2025 20:11:02,77,98,4764.344,78,17580,247.8
15-01-2025 20:11:03,77,98,4764.344,77,17577,238.6
15-01-2025 20:11:04,77,92,4764.438,77,17574,239.4
15-01-2025 20:11:05,77,96,4764.563,79,17582,250.1
15-01-2025 20:11:06,77,98,4764.563,79,17553,242.4
15-01-2025 20:11:07,77,98,4764.563,79,17555,230.7
15-01-2025 20:11:08,77,95,4764.563,77,17605,233.7
15-01-2025 20:11:09,77,98,4764.867,75,17562,236.9
15-01-2025 20:11:10,77,98,4749.992,75,17557,236.3
15-01-2025 20:11:11,77,98,4750.711,74,17572,226.2
15-01-2025 20:11:12,77,98,4750.711,79,17566,235.7
15-01-2025 20:11:13,77,98,4750.586,77,17570,244.3
15-01-2025 20:11:14,77,98,4746.961,76,17605,241.4
15-01-2025 20:11:15,77,98,4746.961,79,17609,244.7
15-01-2025 20:11:16,77,98,4748.539,76,17569,236.2
15-01-2025 20:11:17,77,98,4748.539,77,17569,229.7
15-01-2025 20:11:18,77,98,4748.539,76,17570,236.9
15-01-2025 20:11:19,77,97,4748.539,76,17571,245.6
15-01-2025 20:11:20,77,98,4748.539,78,17566,249.7
15-01-2025 20:11:21,77,98,4748.539,79,17571,238.1
15-01-2025 20:11:22,77,98,4748.539,78,17571,240.7
15-01-2025 20:11:23,77,98,4748.539,77,17571,253.9
15-01-2025 20:11:24,77,98,4748.539,78,17571,240
15-01-2025 20:11:25,77,98,4748.539,77,17574,244.6
15-01-2025 20:11:26,77,98,4748.539,78,17571,247.5
15-01-2025 20:11:27,77,98,4748.414,78,17571,239.6
15-01-2025 20:11:28,77,98,4748.539,77,17570,234.4
15-01-2025 20:11:29,77,98,4748.539,79,17562,232.3
15-01-2025 20:11:30,77,98,4748.539,78,17514,234.4
15-01-2025 20:11:31,77,98,4748.539,79,17513,231.6
15-01-2025 20:11:32,77,98,4748.414,77,17501,229.8
15-01-2025 20:11:33,77,94,4748.414,78,17505,232.8
15-01-2025 20:11:34,77,98,4748.539,80,17503,227
15-01-2025 20:11:35,77,98,4748.539,77,17506,222.8
15-01-2025 20:11:36,77,98,4748.539,76,17526,211.5
15-01-2025 20:11:37,77,98,4748.539,75,17527,202.9
15-01-2025 20:11:38,77,98,4748.539,77,17538,208.9
15-01-2025 20:11:39,77,98,4748.539,81,17533,198
15-01-2025 20:11:40,77,99,4748.539,79,17535,198.7
15-01-2025 20:11:41,77,98,4748.539,77,17531,191.3
15-01-2025 20:11:42,77,99,4748.539,78,17458,186.7
15-01-2025 20:11:43,77,99,4748.539,79,17436,181.1
15-01-2025 20:11:44,77,99,4748.539,79,17439,179.6
15-01-2025 20:11:45,77,99,4748.539,80,17441,182.7
15-01-2025 20:11:46,77,99,4748.539,79,17443,186.5
15-01-2025 20:11:47,77,99,4748.414,79,17444,188
15-01-2025 20:11:48,77,99,4748.602,80,17462,189.8
15-01-2025 20:11:49,77,99,4748.602,81,17462,201.9
15-01-2025 20:11:50,78,99,4748.789,83,17462,181.7
15-01-2025 20:11:51,78,99,4748.914,84,17459,202.3
15-01-2025 20:11:52,78,99,4748.914,81,17457,208.7
15-01-2025 20:11:53,78,99,4748.914,82,17454,203.7
15-01-2025 20:11:54,78,99,4748.914,81,17449,204.1
15-01-2025 20:11:55,78,99,4748.914,81,17443,206.8
15-01-2025 20:11:56,78,97,4749.102,82,17465,197.2
15-01-2025 20:11:57,77,99,4749.102,79,17464,186.5
15-01-2025 20:11:58,77,98,4749.102,79,17464,224.1
15-01-2025 20:11:59,77,97,4748.977,79,17464,227.7
15-01-2025 20:12:00,77,99,4748.977,82,17464,226.1
15-01-2025 20:12:01,78,99,4749.102,81,17465,209.6
15-01-2025 20:12:02,78,99,4749.102,80,17463,202
15-01-2025 20:12:03,78,99,4749.102,81,17463,219.6
15-01-2025 20:12:04,78,99,4745.633,81,17444,223.9
15-01-2025 20:12:05,78,99,4747.301,81,17444,204.8
15-01-2025 20:12:06,78,99,4747.301,80,17429,202.6
15-01-2025 20:12:07,78,99,4747.176,80,17424,215.5
15-01-2025 20:12:08,78,99,4747.301,81,17422,216.3
15-01-2025 20:12:09,78,99,4747.301,81,17416,206.5
15-01-2025 20:12:10,78,98,4747.301,78,17420,216.4
15-01-2025 20:12:11,78,98,4747.301,79,17413,224.7
15-01-2025 20:12:12,78,98,4749.348,80,17425,212.5
15-01-2025 20:12:13,78,98,4749.223,79,17422,219.9
15-01-2025 20:12:14,78,97,4750.063,79,17425,216.2
15-01-2025 20:12:15,78,97,4750.063,79,17428,210.2
15-01-2025 20:12:16,77,98,4751.469,79,17435,213.2
15-01-2025 20:12:17,78,98,4751.648,79,17432,228.4
15-01-2025 20:12:18,77,98,4751.648,79,17428,225.3
15-01-2025 20:12:19,77,98,4751.523,78,17428,220.2
15-01-2025 20:12:20,77,98,4751.523,78,17429,227.6
15-01-2025 20:12:21,78,98,4751.43,78,17427,224.4
15-01-2025 20:12:22,78,98,4751.555,80,17427,224.5
15-01-2025 20:12:23,77,98,4751.555,77,17382,225.5
15-01-2025 20:12:24,78,98,4751.555,79,17210,231.1
15-01-2025 20:12:25,77,98,4751.555,79,17212,235.2
15-01-2025 20:12:26,78,98,4751.555,79,17212,236.7
15-01-2025 20:12:27,78,98,4751.555,80,17218,235.8
15-01-2025 20:12:28,72,1,4704.957,41,17150,33.9
15-01-2025 20:12:29,72,25,3069.813,48,17203,344.3
15-01-2025 20:12:30,71,28,3024.063,44,17184,498.3
15-01-2025 20:12:31,71,34,3023.813,47,17211,575
15-01-2025 20:12:32,71,44,3069.313,43,17176,552.9
15-01-2025 20:12:33,71,43,3171.242,48,17185,551.3
15-01-2025 20:12:34,71,50,3204.117,48,17211,590.1
15-01-2025 20:12:35,71,50,3294.742,50,17209,540.5
15-01-2025 20:12:36,69,1,3071.898,41,17034,84.9
15-01-2025 20:12:37,69,1,3024.711,40,17038,9.6
15-01-2025 20:12:38,69,6,3133.059,40,17093,7.5
15-01-2025 20:12:39,68,3,3075.477,40,17404,2.4
15-01-2025 20:12:40,68,16,3556.098,40,17516,1.7
15-01-2025 20:12:41,69,30,3714.605,47,17534,34.1
15-01-2025 20:12:42,69,27,3700.855,40,17522,56.6
15-01-2025 20:12:43,69,25,3733.906,46,17524,55.8
15-01-2025 20:12:44,69,25,3733.531,49,17522,58.5
15-01-2025 20:12:45,69,26,3733.531,46,17520,58.7
15-01-2025 20:12:46,69,25,3744.43,46,17531,57.9
15-01-2025 20:12:47,68,24,3802.867,40,17567,58.5
15-01-2025 20:12:48,67,1,3767.93,40,17169,0
15-01-2025 20:12:49,67,1,2794.445,41,16253,N/A
15-01-2025 20:12:50,67,2,1679.684,41,14300,N/A
15-01-2025 20:12:51,67,3,1673.152,41,14272,N/A
15-01-2025 20:12:52,66,8,1670.684,40,14295,N/A
