Time and date,GPU temperature,GPU usage,Memory usage,Power percent,RAM usage,Framerate
16-01-2025 14:40:49,60,28,4145.441,45,16672,56.6
16-01-2025 14:40:50,60,27,4145.754,50,16660,58.6
16-01-2025 14:40:51,60,29,4189.879,45,16699,58.6
16-01-2025 14:40:52,59,7,4183.973,44,16536,39.5
16-01-2025 14:40:53,60,24,4192.348,46,16558,57.2
16-01-2025 14:40:54,60,25,4194.16,45,16533,58.3
16-01-2025 14:40:55,60,25,4194.16,46,16530,58.8
16-01-2025 14:40:56,60,23,4194.16,45,16526,58.4
16-01-2025 14:40:57,60,25,4194.16,45,16524,58.6
16-01-2025 14:40:58,60,23,4193.973,45,16524,58.7
16-01-2025 14:40:59,60,25,4193.973,45,16524,58.8
16-01-2025 14:41:00,60,25,4193.973,44,16523,58.6
16-01-2025 14:41:01,60,25,4204.785,46,16544,58
16-01-2025 14:41:02,60,23,4189.785,39,16552,58.3
16-01-2025 14:41:03,59,2,4243.848,40,16456,58.3
16-01-2025 14:41:04,58,2,4235.918,40,16070,0
16-01-2025 14:41:05,58,1,1838.566,40,13808,N/A
16-01-2025 14:41:06,58,1,1838.441,40,13586,N/A
16-01-2025 14:41:07,58,1,1838.441,40,13549,N/A
16-01-2025 14:41:08,58,2,1833.816,40,13550,N/A
16-01-2025 14:41:09,58,2,1847.066,40,13520,N/A
16-01-2025 14:41:10,58,1,1847.066,40,13493,N/A
16-01-2025 14:41:11,58,1,1845.879,40,13459,N/A
16-01-2025 14:41:12,58,1,1834.504,40,13460,N/A
16-01-2025 14:41:13,58,2,1834.504,40,13441,N/A
16-01-2025 14:41:14,58,1,1725.527,40,13458,N/A
16-01-2025 14:41:15,58,1,1742.598,40,13478,N/A
16-01-2025 14:41:16,58,3,1742.598,40,13540,N/A
16-01-2025 14:41:17,58,5,1738.855,40,13506,N/A
16-01-2025 14:41:18,58,2,1738.855,40,13505,N/A
16-01-2025 14:41:19,58,1,1739.418,40,13516,N/A
16-01-2025 14:41:20,58,5,1749.211,40,13519,N/A
16-01-2025 14:41:21,58,2,1775.309,41,13565,N/A
16-01-2025 14:41:22,58,1,1774.996,40,13564,N/A
16-01-2025 14:41:23,58,1,1774.996,40,13535,N/A
16-01-2025 14:41:24,58,1,1775.309,40,13587,N/A
16-01-2025 14:41:25,58,1,1776.996,40,13554,N/A
16-01-2025 14:41:26,58,2,1775.434,40,13555,N/A
16-01-2025 14:41:27,58,3,1801.051,40,13569,N/A
16-01-2025 14:41:28,58,1,1801.051,40,13563,N/A
